mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessing,param_regressor,param_regressor__alpha,param_regressor__C,param_regressor__gamma,param_regressor__kernel,param_regressor__max_iter,param_regressor__degree,param_regressor__activation,param_regressor__hidden_layer_sizes,params,split0_test_RMSLE,split1_test_RMSLE,split2_test_RMSLE,split3_test_RMSLE,mean_test_RMSLE,std_test_RMSLE,rank_test_RMSLE,split0_test_R-squared,split1_test_R-squared,split2_test_R-squared,split3_test_R-squared,mean_test_R-squared,std_test_R-squared,rank_test_R-squared,features_transform,target_transform
0.13329344987869263,0.01616803696994859,0.027981102466583252,0.004739407418381866,MinMaxScaler(),Ridge(),3,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 3}",-0.5930700751968941,-0.5858284831117028,-0.5900347685088398,-0.5654539875602882,-0.5835968285944313,0.010785782704644729,214,0.7075788728230996,0.7136292624158558,0.6995479523880612,0.7494578355800866,0.7175534808017758,0.019085198463377778,209,binned,log
0.11772024631500244,0.004408923116499767,0.028494715690612793,0.0045536582315255,MinMaxScaler(),Ridge(),7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 7}",-0.5929725035334771,-0.5856562421456036,-0.5905128078169234,-0.5656856260325361,-0.5837067948821351,0.010732404672519343,220,0.7067306675047544,0.7121195009189343,0.6984651132126904,0.7468365784966988,0.7160379650332696,0.018434613236228973,213,binned,log
0.12425071001052856,0.01115056545196297,0.02309548854827881,0.0023614362786354877,MinMaxScaler(),Ridge(),10,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 10}",-0.593117256901143,-0.585747366473033,-0.5910697010373861,-0.5660726436069322,-0.5840017420046236,0.010695190868519906,228,0.705804641364008,0.7107374951095486,0.6974094681119087,0.74463801322097,0.7146474044516089,0.01795873682706416,214,binned,log
0.12277507781982422,0.007354530698114076,0.03021341562271118,0.007879441189076183,MinMaxScaler(),Ridge(),20,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 20}",-0.5947573299591957,-0.587180415918227,-0.5939737143918673,-0.5684917910715441,-0.5861008128352085,0.010584907391290596,233,0.7012371021969213,0.7049435797117285,0.6925548840391,0.7361387947133964,0.7087185901652865,0.016457189761158873,216,binned,log
0.11855673789978027,0.004229449582999264,0.030362486839294434,0.009767491367443744,MinMaxScaler(),Ridge(),60,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 60}",-0.6130168861124132,-0.6044239330396102,-0.6161010875680039,-0.5894385444196005,-0.605745112784907,0.010341356158727022,242,0.6697512960841723,0.6712465060182866,0.6610123922094662,0.692827550920027,0.6737094363079881,0.011709506125390005,222,binned,log
0.12436962127685547,0.008250986187643972,0.026387274265289307,0.006183175057032914,MinMaxScaler(),Ridge(),100,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Ridge(), 'regressor__alpha': 100}",-0.6405728913265565,-0.6310756160385678,-0.6462908815324124,-0.6190551479456601,-0.6342486342107991,0.010318939114940423,249,0.6298782167982075,0.63087295824633,0.6219762160871107,0.6455430847730118,0.632067618976165,0.008509484221553261,229,binned,log
0.26820993423461914,0.02199031487983981,0.027546465396881104,0.001869154807391245,StandardScaler(),Lasso(),0.001,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.001}",-0.5931683963918667,-0.5860537745386897,-0.5898791345989973,-0.5657089667237594,-0.5837025680633283,0.010689360845860063,219,0.7083524114796946,0.7146952336014252,0.7005469115301743,0.7503410225039538,0.718483894778812,0.01906313761107574,197,binned,log
0.2813645005226135,0.019127615684727962,0.025151550769805908,0.0002627670950828469,StandardScaler(),Lasso(),0.003,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.003}",-0.5929019553854481,-0.5858803560143113,-0.5900488347729349,-0.5663179034475071,-0.5837872624050503,0.01039043382022369,227,0.7087804202752226,0.7147447377213922,0.7008067832071734,0.748220596424582,0.7181381344070926,0.018058323636822984,207,binned,log
0.2623230814933777,0.01362891396933073,0.030945897102355957,0.006864330039286701,StandardScaler(),Lasso(),0.006,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.006}",-0.5929166578986942,-0.5861021100812283,-0.5908304067825475,-0.5677505697457059,-0.584399936127044,0.00992451887571037,230,0.708038237248038,0.713513218243008,0.6998336435341257,0.7439275466683217,0.7163281614233734,0.0166616470842417,212,binned,log
0.26843327283859253,0.010707122617129536,0.027623772621154785,0.004089486312265865,StandardScaler(),Lasso(),0.01,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.01}",-0.5936927400407752,-0.5872529399978482,-0.5927527269755662,-0.5705825310278131,-0.5860702345105008,0.00927396958618826,232,0.705091967554972,0.7096307697928346,0.6962141100115741,0.7362912814325501,0.7118070321979827,0.014936916466490667,215,binned,log
0.21521013975143433,0.017631976604801144,0.029412567615509033,0.0073369037144907666,StandardScaler(),Lasso(),0.2,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.2}",-0.9275040603992831,-0.9113736437365532,-0.933037612575833,-0.9151537492622694,-0.9217672664934846,0.008827478537420733,306,0.13527442422070213,0.14073834505778582,0.14887339044368186,0.13642788447299037,0.14032851104879004,0.0053371717495753965,269,binned,log
0.1381041407585144,0.008031360414210412,0.030992984771728516,0.0056006996919083715,StandardScaler(),Lasso(),0.4,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.4}",-1.2546817781545625,-1.2336411800601388,-1.2518459482317572,-1.2267710625365855,-1.2417349922457612,0.011824547394682436,334,-0.16781700475986927,-0.15615882626607336,-0.13368416150414153,-0.14421497414596107,-0.1504687416690113,0.012788383738129747,282,binned,log
0.13925427198410034,0.015246184139641374,0.02414923906326294,0.001918974413708913,StandardScaler(),Lasso(),0.7,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.7}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.1407422423362732,0.0055161293182949735,0.025515437126159668,0.0008891491673536073,StandardScaler(),Lasso(),1,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 1}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.131844162940979,0.013237487937113263,0.02609109878540039,0.0029342284130304923,StandardScaler(),Lasso(),5,,,,,,,,"{'preprocessing': StandardScaler(), 'regressor': Lasso(), 'regressor__alpha': 5}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.24071228504180908,0.0044377560763688715,0.026564836502075195,0.0030686719074025366,MinMaxScaler(),Lasso(),0.001,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.001}",-0.5928473236179908,-0.5862258496352722,-0.5903526143663611,-0.5668271378622379,-0.5840632313704656,0.010228348501416717,229,0.7087804247813283,0.7136225633332837,0.7000349937713309,0.7459755613389472,0.7171033858062226,0.017366061239953334,211,binned,log
0.2426815629005432,0.012135148100951709,0.032612502574920654,0.004914157194682981,MinMaxScaler(),Lasso(),0.003,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.003}",-0.595041445529722,-0.5893023862909189,-0.5953025786743243,-0.572921032238585,-0.5881418606833876,0.009109069538505838,235,0.700725942005536,0.7028927448583888,0.6896376611635677,0.7277879353602248,0.7052610708469293,0.01394387783698066,217,binned,log
0.22618770599365234,0.020017568281410162,0.03419506549835205,0.010629668484888024,MinMaxScaler(),Lasso(),0.006,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.006}",-0.6042753060944805,-0.5985105310696824,-0.6068404780151995,-0.5858521525700608,-0.5988696169373557,0.008098447733978033,239,0.6753133464560767,0.6764319848516427,0.6659679143524404,0.6936818864349585,0.6778487830237795,0.010003473892404966,221,binned,log
0.20973622798919678,0.01725451887578557,0.02520853281021118,0.002915843964825907,MinMaxScaler(),Lasso(),0.01,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.01}",-0.623891407531237,-0.6180226214178872,-0.6297501605197996,-0.6086073778187826,-0.6200678918219266,0.0078085227757728505,246,0.6321504853256246,0.6311416335114608,0.6221043652522693,0.641806961669386,0.6318008614396852,0.006976763190089651,230,binned,log
0.13188302516937256,0.01504065796425419,0.02627432346343994,0.00527273612752277,MinMaxScaler(),Lasso(),0.2,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.2}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.11908483505249023,0.005646480827083981,0.02837836742401123,0.0077431359081180495,MinMaxScaler(),Lasso(),0.4,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.4}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.130173921585083,0.006771521753764353,0.02363508939743042,0.0012267131301317298,MinMaxScaler(),Lasso(),0.7,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 0.7}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.12234562635421753,0.013030497584393109,0.027066826820373535,0.0030413121612547574,MinMaxScaler(),Lasso(),1,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 1}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
0.1255568265914917,0.01598352049121216,0.026931822299957275,0.008379152322139807,MinMaxScaler(),Lasso(),5,,,,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': Lasso(), 'regressor__alpha': 5}",-1.4307714620774414,-1.4096178919844011,-1.4287467268697795,-1.4096019085714893,-1.4196844973757778,0.01009999914356369,339,-0.30391842079846776,-0.28872326739587106,-0.2683233532612339,-0.2796143343361235,-0.28514484394792405,0.013026908570577185,283,binned,log
8.08462905883789,0.08919387328478713,4.7771928906440735,0.040661880328874155,MinMaxScaler(),SVR(),,0.5,scale,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.3474513217031059,-0.3407526915720557,-0.34707556508053455,-0.33082012803409544,-0.3415249265974479,0.006729056503973734,77,0.9278741477594526,0.9335147597487521,0.9327989379361614,0.9430168104978794,0.9343011639855614,0.00548051426477284,16,binned,log
8.94316440820694,0.11333733710435143,6.21419894695282,0.07105480615730905,MinMaxScaler(),SVR(),,0.5,auto,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 'auto', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.6030289757586432,-0.598424194231558,-0.6074490560352511,-0.568315413787566,-0.5943044099532546,0.015340308938491393,238,0.746089201258544,0.7503079553666767,0.7426768415679357,0.7821071641799906,0.7552952905932868,0.015714065471231654,189,binned,log
11.243423759937286,0.018811120217126054,6.372813522815704,0.02268043521692724,MinMaxScaler(),SVR(),,0.5,0.05,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.05, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.5092815462894755,-0.5079629829496087,-0.5083766058346415,-0.47800343388235517,-0.5009061422390203,0.013231480172555909,193,0.8505026563502318,0.8547422488066989,0.8539533289268083,0.876644292781438,0.8589606317162942,0.010333405193320332,149,binned,log
9.74955928325653,0.039867929507114624,5.82248067855835,0.03745633965823448,MinMaxScaler(),SVR(),,0.5,0.1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.3958214843218707,-0.39346523511116643,-0.3936932668543359,-0.372447681962226,-0.3888569170623998,0.009518338461005403,136,0.916682551790398,0.9190458525596389,0.9191685360559754,0.9324364344963121,0.921833343725581,0.006201360704879672,77,binned,log
7.139865517616272,0.07159274298129041,4.80258572101593,0.03428335119494088,MinMaxScaler(),SVR(),,0.5,0.25,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.25, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.3432875877335262,-0.3348434935478891,-0.34249452182739804,-0.32851534308499003,-0.3372852365484509,0.006042309432404058,61,0.9285870245824398,0.9340553430572708,0.9338633358542283,0.9433019583369434,0.9349519154577206,0.005296789111373988,15,binned,log
7.186078429222107,0.08486117861152113,4.374405026435852,0.08843139302794867,MinMaxScaler(),SVR(),,0.5,0.5,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 0.5, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.3666632545612494,-0.3483525568303238,-0.3595720258422846,-0.35301657182758284,-0.35690110226536015,0.006902909820843771,105,0.9153410330578554,0.9279021557707302,0.9243746810728201,0.9316743594941044,0.9248230573488775,0.006052499775239779,64,binned,log
9.174275696277618,0.1352617858430011,4.812530517578125,0.061963699582387455,MinMaxScaler(),SVR(),,0.5,1,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 0.5, 'regressor__gamma': 1, 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.49383595192463287,-0.47377182638631493,-0.4873755243404384,-0.4901249179246097,-0.48627705514399894,0.007575129526553013,188,0.8604618306722887,0.8809641318973339,0.8744673848764621,0.8732793833080222,0.8722931826885268,0.0074307805365548775,142,binned,log
8.288696885108948,0.07821486436068296,4.230619192123413,0.07560214085663741,MinMaxScaler(),SVR(),,1,scale,rbf,5000,,,,"{'preprocessing': MinMaxScaler(), 'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf', 'regressor__max_iter': 5000}",-0.33092189748482437,-0.32252641757862904,-0.3294790226631952,-0.31396579908298317,-0.3242232842024079,0.006719180827855421,20,0.9339690392939414,0.936436695167371,0.9361393270434305,0.9475810158982145,0.9385315193507393,0.00531084937711984,3,binned,log
